CustomerID,TotalOrders,TotalSpend,AvgOrderValue,StdOrderValue,AvgQuantity,AvgUnitPrice,AvgItemsInCart,AvgCartFillRatio,AvgPricePerUnit,AvgItemValue,CouponUsageRate,WeekendOrderRate,HighValueOrderRate,FraudProxyRate,UniqueProducts,UniquePaymentMethods,AvgOrderMonth,AvgOrderDayOfWeek,RecencyDays,TenureDays,IsRepeatCustomer,TopProduct_Chair,TopProduct_Desk,TopProduct_Laptop,TopProduct_Other,TopProduct_Printer,TopProduct_Tablet,TopPayment_Cash,TopPayment_Credit Card,TopPayment_Debit Card,TopPayment_Gift Card,TopPayment_Online,TopReferral_Email,TopReferral_Facebook,TopReferral_Google,TopReferral_Instagram,TopReferral_Referral,Cluster
C26966,1,1872.9,1872.9,0.0,5.0,374.58,10.0,0.5,374.58,187.29,1.0,1.0,0.0,1.0,1,1,5.0,5.0,787,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0
C27070,1,2612.52,2612.52,0.0,4.0,653.13,8.0,0.5,653.13,326.565,1.0,0.0,0.0,0.0,1,1,10.0,0.0,267,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
C27072,1,463.11,463.11,0.0,3.0,154.37,4.0,0.75,154.37,115.778,0.0,1.0,0.0,0.0,1,1,6.0,6.0,16,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
C27078,1,1181.9,1181.9,0.0,5.0,236.38,7.0,0.714,236.38,168.843,0.0,1.0,0.0,1.0,1,1,11.0,5.0,241,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
C27202,1,3267.35,3267.35,0.0,5.0,653.47,10.0,0.5,653.47,326.735,1.0,0.0,1.0,1.0,1,1,8.0,0.0,316,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
C27203,1,1040.85,1040.85,0.0,5.0,208.17,6.0,0.833,208.17,173.475,1.0,0.0,0.0,1.0,1,1,2.0,3.0,866,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,1
C27305,1,1390.58,1390.58,0.0,2.0,695.29,6.0,0.333,695.29,231.763,1.0,0.0,0.0,0.0,1,1,7.0,3.0,341,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
C27401,1,1619.73,1619.73,0.0,3.0,539.91,8.0,0.375,539.91,202.466,0.0,1.0,0.0,0.0,1,1,11.0,6.0,219,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0
C27430,1,474.25,474.25,0.0,5.0,94.85,6.0,0.833,94.85,79.042,1.0,0.0,0.0,0.0,1,1,2.0,1.0,147,0,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,1
C27435,1,2104.9,2104.9,0.0,5.0,420.98,7.0,0.714,420.98,300.7,1.0,0.0,0.0,0.0,1,1,5.0,0.0,400,0,0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,0
C27438,1,70.32,70.32,0.0,1.0,70.32,4.0,0.25,70.32,17.58,1.0,1.0,0.0,1.0,1,1,11.0,5.0,598,0,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,1
C27613,1,2462.6,2462.6,0.0,4.0,615.65,9.0,0.444,615.65,273.622,1.0,0.0,0.0,0.0,1,1,6.0,3.0,369,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0
C27898,1,2513.55,2513.55,0.0,5.0,502.71,7.0,0.714,502.71,359.079,1.0,0.0,0.0,0.0,1,1,10.0,0.0,631,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0
C28049,1,1293.38,1293.38,0.0,2.0,646.69,7.0,0.286,646.69,184.769,1.0,1.0,0.0,0.0,1,1,5.0,6.0,772,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
C28152,1,1714.59,1714.59,0.0,3.0,571.53,6.0,0.5,571.53,285.765,1.0,0.0,0.0,0.0,1,1,5.0,0.0,50,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0
C28386,1,277.09,277.09,0.0,1.0,277.09,2.0,0.5,277.09,138.545,1.0,1.0,0.0,1.0,1,1,4.0,5.0,451,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
C28406,1,23.53,23.53,0.0,1.0,23.53,2.0,0.5,23.53,11.765,1.0,1.0,0.0,0.0,1,1,5.0,5.0,45,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
C28552,1,29.86,29.86,0.0,2.0,14.93,4.0,0.5,14.93,7.465,0.0,0.0,0.0,0.0,1,1,2.0,1.0,126,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1
C28648,1,1895.44,1895.44,0.0,4.0,473.86,7.0,0.571,473.86,270.777,1.0,1.0,0.0,0.0,1,1,4.0,6.0,429,0,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0
C28712,1,303.32,303.32,0.0,2.0,151.66,6.0,0.333,151.66,50.553,0.0,0.0,0.0,1.0,1,1,5.0,0.0,421,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,1
C28740,1,1670.97,1670.97,0.0,3.0,556.99,4.0,0.75,556.99,417.742,1.0,0.0,0.0,1.0,1,1,6.0,4.0,732,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0
C28828,1,395.88,395.88,0.0,3.0,131.96,8.0,0.375,131.96,49.485,0.0,0.0,0.0,0.0,1,1,2.0,1.0,147,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
C28889,1,258.87,258.87,0.0,3.0,86.29,6.0,0.5,86.29,43.145,1.0,0.0,0.0,0.0,1,1,3.0,1.0,119,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
C28893,1,620.21,620.21,0.0,1.0,620.21,1.0,1.0,620.21,620.21,1.0,1.0,0.0,1.0,1,1,11.0,6.0,233,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0
C28976,1,1067.62,1067.62,0.0,2.0,533.81,3.0,0.667,533.81,355.873,1.0,0.0,0.0,0.0,1,1,1.0,1.0,889,0,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0
C29041,1,1768.68,1768.68,0.0,3.0,589.56,6.0,0.5,589.56,294.78,0.0,0.0,0.0,1.0,1,1,6.0,1.0,735,0,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0
C29059,1,1503.9,1503.9,0.0,3.0,501.3,3.0,1.0,501.3,501.3,1.0,0.0,0.0,1.0,1,1,1.0,2.0,160,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0
C29063,1,478.75,478.75,0.0,5.0,95.75,8.0,0.625,95.75,59.844,1.0,1.0,0.0,0.0,1,1,9.0,6.0,275,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
C29072,1,687.98,687.98,0.0,2.0,343.99,4.0,0.5,343.99,171.995,0.0,0.0,0.0,0.0,1,1,3.0,4.0,844,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1
C29092,1,60.04,60.04,0.0,4.0,15.01,6.0,0.667,15.01,10.007,0.0,0.0,0.0,1.0,1,1,5.0,2.0,398,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1
C29314,1,788.6,788.6,0.0,2.0,394.3,6.0,0.333,394.3,131.433,1.0,0.0,0.0,0.0,1,1,6.0,3.0,754,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1
C29318,1,24.48,24.48,0.0,1.0,24.48,1.0,1.0,24.48,24.48,0.0,0.0,0.0,1.0,1,1,7.0,4.0,354,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1
C29405,1,448.74,448.74,0.0,2.0,224.37,3.0,0.667,224.37,149.58,1.0,0.0,0.0,0.0,1,1,3.0,1.0,112,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,1
C29416,1,150.17,150.17,0.0,1.0,150.17,1.0,1.0,150.17,150.17,1.0,1.0,0.0,1.0,1,1,1.0,6.0,156,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,1
C29432,1,1406.22,1406.22,0.0,3.0,468.74,4.0,0.75,468.74,351.555,1.0,0.0,0.0,0.0,1,1,5.0,1.0,777,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
C29467,1,191.76,191.76,0.0,1.0,191.76,1.0,1.0,191.76,191.76,1.0,0.0,0.0,1.0,1,1,6.0,2.0,755,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
C29483,1,1222.88,1222.88,0.0,4.0,305.72,5.0,0.8,305.72,244.576,0.0,0.0,0.0,0.0,1,1,8.0,2.0,314,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1
C29568,1,194.44,194.44,0.0,4.0,48.61,7.0,0.571,48.61,27.777,1.0,0.0,0.0,0.0,1,1,6.0,0.0,386,0,0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,1
C29620,1,460.13,460.13,0.0,1.0,460.13,1.0,1.0,460.13,460.13,0.0,0.0,0.0,1.0,1,1,10.0,2.0,615,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,1
C29685,1,1923.45,1923.45,0.0,5.0,384.69,6.0,0.833,384.69,320.575,1.0,0.0,0.0,0.0,1,1,1.0,2.0,524,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0
C29697,1,401.82,401.82,0.0,1.0,401.82,5.0,0.2,401.82,80.364,1.0,1.0,0.0,0.0,1,1,6.0,5.0,388,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,1
C29701,1,61.62,61.62,0.0,3.0,20.54,3.0,1.0,20.54,20.54,1.0,0.0,0.0,1.0,1,1,4.0,1.0,77,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
C29703,1,2790.0,2790.0,0.0,4.0,697.5,7.0,0.571,697.5,398.571,1.0,1.0,1.0,0.0,1,1,12.0,6.0,562,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
C29758,1,798.64,798.64,0.0,2.0,399.32,6.0,0.333,399.32,133.107,1.0,0.0,0.0,0.0,1,1,9.0,1.0,651,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
C29844,1,877.24,877.24,0.0,2.0,438.62,3.0,0.667,438.62,292.413,1.0,1.0,0.0,1.0,1,1,4.0,5.0,73,0,0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,1
C29885,1,568.3199999999999,568.3199999999999,0.0,3.0,189.44,4.0,0.75,189.44,142.08,1.0,1.0,0.0,0.0,1,1,11.0,6.0,590,0,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,1
C29905,1,1067.9,1067.9,0.0,2.0,533.95,5.0,0.4,533.95,213.58,1.0,1.0,0.0,0.0,1,1,3.0,6.0,471,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
C29914,1,133.39,133.39,0.0,1.0,133.39,2.0,0.5,133.39,66.695,1.0,1.0,0.0,0.0,1,1,8.0,5.0,332,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,1
C29931,1,612.36,612.36,0.0,4.0,153.09,4.0,1.0,153.09,153.09,1.0,0.0,0.0,0.0,1,1,10.0,2.0,636,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
C30010,1,382.23,382.23,0.0,3.0,127.41,7.0,0.429,127.41,54.604,1.0,0.0,0.0,0.0,1,1,4.0,4.0,67,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,1
C30168,1,933.99,933.99,0.0,3.0,311.33,3.0,1.0,311.33,311.33,1.0,1.0,0.0,1.0,1,1,8.0,5.0,311,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1
C30184,1,427.06,427.06,0.0,1.0,427.06,1.0,1.0,427.06,427.06,1.0,0.0,0.0,1.0,1,1,9.0,3.0,642,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1
C30334,1,267.1,267.1,0.0,2.0,133.55,7.0,0.286,133.55,38.157,1.0,0.0,0.0,0.0,1,1,12.0,3.0,572,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1
C30411,1,2551.16,2551.16,0.0,4.0,637.79,9.0,0.444,637.79,283.462,1.0,0.0,0.0,1.0,1,1,4.0,1.0,70,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0
C30477,1,201.58,201.58,0.0,1.0,201.58,2.0,0.5,201.58,100.79,1.0,1.0,0.0,1.0,1,1,4.0,5.0,80,0,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1
C30513,1,586.44,586.44,0.0,1.0,586.44,5.0,0.2,586.44,117.288,1.0,1.0,0.0,1.0,1,1,9.0,6.0,296,0,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,1
C30643,1,918.87,918.87,0.0,3.0,306.29,7.0,0.429,306.29,131.267,1.0,0.0,0.0,1.0,1,1,6.0,1.0,385,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1
C30686,1,1614.32,1614.32,0.0,4.0,403.58,9.0,0.444,403.58,179.369,1.0,0.0,0.0,0.0,1,1,6.0,4.0,18,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0
C30711,1,278.66,278.66,0.0,1.0,278.66,2.0,0.5,278.66,139.33,1.0,1.0,0.0,1.0,1,1,1.0,5.0,528,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1
C30722,1,1333.9,1333.9,0.0,5.0,266.78,5.0,1.0,266.78,266.78,0.0,0.0,0.0,1.0,1,1,9.0,2.0,643,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1
C30923,1,654.27,654.27,0.0,1.0,654.27,2.0,0.5,654.27,327.135,1.0,1.0,0.0,0.0,1,1,1.0,5.0,885,0,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,0
C30955,1,167.6,167.6,0.0,4.0,41.9,9.0,0.444,41.9,18.622,1.0,1.0,0.0,0.0,1,1,11.0,6.0,604,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1
C31072,1,916.4,916.4,0.0,4.0,229.1,8.0,0.5,229.1,114.55,1.0,0.0,0.0,1.0,1,1,4.0,1.0,441,0,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,1
C31105,1,583.99,583.99,0.0,1.0,583.99,2.0,0.5,583.99,291.995,1.0,0.0,0.0,1.0,1,1,5.0,3.0,782,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1
C31371,1,507.36,507.36,0.0,2.0,253.68,6.0,0.333,253.68,84.56,0.0,0.0,0.0,0.0,1,1,12.0,4.0,571,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1
C31412,1,2042.32,2042.32,0.0,4.0,510.58,7.0,0.571,510.58,291.76,1.0,0.0,0.0,1.0,1,1,7.0,1.0,364,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0
C31501,1,1764.15,1764.15,0.0,3.0,588.05,8.0,0.375,588.05,220.519,0.0,0.0,0.0,0.0,1,1,6.0,4.0,4,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
C31668,1,569.35,569.35,0.0,5.0,113.87,6.0,0.833,113.87,94.892,1.0,0.0,0.0,0.0,1,1,5.0,4.0,403,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,1
C31761,1,2600.16,2600.16,0.0,4.0,650.04,6.0,0.667,650.04,433.36,1.0,0.0,0.0,1.0,1,1,11.0,4.0,242,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
C31764,1,655.09,655.09,0.0,1.0,655.09,6.0,0.167,655.09,109.182,0.0,0.0,0.0,0.0,1,1,12.0,4.0,207,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,1
C31772,1,693.41,693.41,0.0,1.0,693.41,4.0,0.25,693.41,173.352,0.0,0.0,0.0,0.0,1,1,7.0,1.0,721,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1
C31810,1,178.44,178.44,0.0,1.0,178.44,2.0,0.5,178.44,89.22,1.0,0.0,0.0,1.0,1,1,2.0,3.0,880,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,1
C31946,1,2037.52,2037.52,0.0,4.0,509.38,6.0,0.667,509.38,339.587,1.0,0.0,0.0,0.0,1,1,11.0,1.0,588,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
C32011,1,628.89,628.89,0.0,1.0,628.89,2.0,0.5,628.89,314.445,1.0,0.0,0.0,1.0,1,1,2.0,2.0,125,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
C32029,1,701.44,701.44,0.0,4.0,175.36,4.0,1.0,175.36,175.36,1.0,0.0,0.0,0.0,1,1,8.0,1.0,329,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
C32121,1,795.24,795.24,0.0,4.0,198.81,9.0,0.444,198.81,88.36,1.0,0.0,0.0,1.0,1,1,2.0,2.0,139,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1
C32183,1,1985.67,1985.67,0.0,3.0,661.89,6.0,0.5,661.89,330.945,1.0,0.0,0.0,1.0,1,1,2.0,0.0,127,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
C32347,1,249.81,249.81,0.0,1.0,249.81,1.0,1.0,249.81,249.81,1.0,0.0,0.0,0.0,1,1,12.0,2.0,566,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,1
C32570,1,11.39,11.39,0.0,1.0,11.39,6.0,0.167,11.39,1.898,1.0,0.0,0.0,1.0,1,1,10.0,0.0,624,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1
C32580,1,1874.95,1874.95,0.0,5.0,374.99,9.0,0.556,374.99,208.328,1.0,0.0,0.0,0.0,1,1,11.0,0.0,582,0,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0
C32650,1,1210.52,1210.52,0.0,2.0,605.26,4.0,0.5,605.26,302.63,1.0,0.0,0.0,1.0,1,1,5.0,0.0,400,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0
C32687,1,852.44,852.44,0.0,2.0,426.22,7.0,0.286,426.22,121.777,1.0,0.0,0.0,0.0,1,1,12.0,0.0,197,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1
C32798,1,993.24,993.24,0.0,2.0,496.62,2.0,1.0,496.62,496.62,1.0,1.0,0.0,0.0,1,1,9.0,6.0,289,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0
C32854,1,65.45,65.45,0.0,1.0,65.45,2.0,0.5,65.45,32.725,1.0,0.0,0.0,0.0,1,1,2.0,0.0,862,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
C32943,1,824.28,824.28,0.0,2.0,412.14,2.0,1.0,412.14,412.14,1.0,0.0,0.0,1.0,1,1,9.0,4.0,662,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
C32956,1,2715.8,2715.8,0.0,5.0,543.16,6.0,0.833,543.16,452.633,1.0,0.0,1.0,1.0,1,1,7.0,2.0,342,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
C32960,1,2223.8,2223.8,0.0,5.0,444.76,7.0,0.714,444.76,317.686,0.0,0.0,0.0,1.0,1,1,12.0,4.0,578,0,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
C33051,1,883.08,883.08,0.0,2.0,441.54,2.0,1.0,441.54,441.54,1.0,0.0,0.0,0.0,1,1,4.0,1.0,434,0,0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0
C33099,1,241.9,241.9,0.0,5.0,48.38,9.0,0.556,48.38,26.878,1.0,1.0,0.0,0.0,1,1,12.0,5.0,185,0,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,1
C33110,1,1584.42,1584.42,0.0,3.0,528.14,3.0,1.0,528.14,528.14,1.0,1.0,0.0,0.0,1,1,5.0,5.0,31,0,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0
C33220,1,1852.16,1852.16,0.0,4.0,463.04,9.0,0.444,463.04,205.796,0.0,0.0,0.0,1.0,1,1,2.0,3.0,866,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0
C33260,1,1270.59,1270.59,0.0,3.0,423.53,6.0,0.5,423.53,211.765,1.0,0.0,0.0,0.0,1,1,9.0,4.0,284,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
C33313,1,1738.65,1738.65,0.0,3.0,579.55,8.0,0.375,579.55,217.331,1.0,0.0,0.0,1.0,1,1,4.0,1.0,63,0,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0
C33315,1,1687.65,1687.65,0.0,3.0,562.55,6.0,0.5,562.55,281.275,0.0,1.0,0.0,1.0,1,1,6.0,6.0,387,0,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
C33540,1,273.19,273.19,0.0,1.0,273.19,5.0,0.2,273.19,54.638,1.0,1.0,0.0,1.0,1,1,10.0,6.0,625,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1
C33634,1,2355.4,2355.4,0.0,4.0,588.85,7.0,0.571,588.85,336.486,0.0,0.0,0.0,0.0,1,1,1.0,1.0,882,0,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,0
C33729,1,1978.71,1978.71,0.0,3.0,659.57,6.0,0.5,659.57,329.785,1.0,0.0,0.0,1.0,1,1,3.0,4.0,823,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0
C33744,1,2307.48,2307.48,0.0,4.0,576.87,5.0,0.8,576.87,461.496,0.0,0.0,0.0,1.0,1,1,5.0,1.0,784,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
C33802,1,604.87,604.87,0.0,1.0,604.87,4.0,0.25,604.87,151.218,0.0,1.0,0.0,0.0,1,1,7.0,6.0,338,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1
C34134,1,254.12,254.12,0.0,1.0,254.12,1.0,1.0,254.12,254.12,1.0,1.0,0.0,0.0,1,1,4.0,6.0,86,0,0,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,1
C34266,1,2519.52,2519.52,0.0,4.0,629.88,8.0,0.5,629.88,314.94,1.0,0.0,0.0,1.0,1,1,2.0,1.0,126,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
C34337,1,950.55,950.55,0.0,5.0,190.11,7.0,0.714,190.11,135.793,1.0,0.0,0.0,0.0,1,1,7.0,0.0,344,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1
C34416,1,99.24,99.24,0.0,2.0,49.62,2.0,1.0,49.62,49.62,1.0,1.0,0.0,0.0,1,1,1.0,6.0,884,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1
C34555,1,372.8,372.8,0.0,1.0,372.8,6.0,0.167,372.8,62.133,1.0,1.0,0.0,1.0,1,1,3.0,6.0,842,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1
C34686,1,68.39,68.39,0.0,1.0,68.39,3.0,0.333,68.39,22.797,1.0,0.0,0.0,1.0,1,1,3.0,4.0,95,0,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,1
C35043,1,132.15,132.15,0.0,5.0,26.43,5.0,1.0,26.43,26.43,1.0,0.0,0.0,0.0,1,1,3.0,2.0,118,0,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,1
C35091,1,211.14,211.14,0.0,1.0,211.14,1.0,1.0,211.14,211.14,1.0,0.0,0.0,1.0,1,1,3.0,4.0,459,0,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,1
C35100,1,639.82,639.82,0.0,2.0,319.91,3.0,0.667,319.91,213.273,1.0,1.0,0.0,1.0,1,1,12.0,6.0,198,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,1
C35117,1,1395.86,1395.86,0.0,2.0,697.93,2.0,1.0,697.93,697.93,1.0,0.0,0.0,1.0,1,1,5.0,1.0,56,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
C35123,1,1546.92,1546.92,0.0,4.0,386.73,4.0,1.0,386.73,386.73,1.0,0.0,0.0,0.0,1,1,6.0,3.0,383,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0
C35136,1,634.94,634.94,0.0,1.0,634.94,5.0,0.2,634.94,126.988,1.0,0.0,0.0,1.0,1,1,3.0,0.0,834,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
C35168,1,1199.72,1199.72,0.0,2.0,599.86,7.0,0.286,599.86,171.389,1.0,0.0,0.0,0.0,1,1,1.0,1.0,889,0,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0
C35355,1,1327.6,1327.6,0.0,4.0,331.9,5.0,0.8,331.9,265.52,1.0,1.0,0.0,0.0,1,1,4.0,5.0,437,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0
C35377,1,3119.05,3119.05,0.0,5.0,623.81,6.0,0.833,623.81,519.842,1.0,1.0,1.0,1.0,1,1,5.0,5.0,766,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0
C35397,1,331.55,331.55,0.0,5.0,66.31,7.0,0.714,66.31,47.364,1.0,1.0,0.0,0.0,1,1,5.0,5.0,38,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1
C35483,1,671.0999999999999,671.0999999999999,0.0,3.0,223.7,3.0,1.0,223.7,223.7,1.0,1.0,0.0,1.0,1,1,8.0,5.0,304,0,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,1
C35566,1,258.76,258.76,0.0,4.0,64.69,7.0,0.571,64.69,36.966,1.0,0.0,0.0,0.0,1,1,2.0,1.0,868,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1
C35628,1,1660.71,1660.71,0.0,3.0,553.57,4.0,0.75,553.57,415.178,1.0,1.0,0.0,1.0,1,1,11.0,6.0,219,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
C35669,1,2894.15,2894.15,0.0,5.0,578.83,6.0,0.833,578.83,482.358,0.0,0.0,1.0,1.0,1,1,6.0,4.0,375,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0
C35711,1,1308.48,1308.48,0.0,4.0,327.12,4.0,1.0,327.12,327.12,0.0,1.0,0.0,1.0,1,1,8.0,5.0,304,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0
C35785,1,427.82,427.82,0.0,1.0,427.82,2.0,0.5,427.82,213.91,1.0,1.0,0.0,0.0,1,1,4.0,6.0,450,0,0,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,1
C35852,2,1248.39,624.195,735.4405499086926,3.5,203.72500000000002,5.5,0.65,203.72500000000002,105.7685,0.5,0.5,0.0,0.0,2,1,3.0,3.5,121,362,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1
